taglank,tagslag,plandatumtid,utfdatumtid,tidsavvikelse,riktningny,plats,platssignatur,latitud,longitud,antal_orsakskravande_merforseningar,registrerad_merforsening,orsakskod,niva1,niva1kod,niva2,niva2kod,niva3,niva3kod,vfran,vtill,tagnr,annonserat_tagnr,avtalspart,utf_aktor
202404099941,GT,2024-04-10 22:32:00,2024-04-10 22:27:00,-5,Ankomst,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,SÖV,HBGB,34423,-,Green Cargo AB,Green Cargo AB
202404099941,GT,2024-04-10 22:35:00,2024-04-10 22:32:00,-3,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,SÖV,HBGB,34423,-,Green Cargo AB,Green Cargo AB
202404099941,GT,2024-04-10 22:41:00,2024-04-10 22:35:00,-6,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,SÖV,HBGB,34423,-,Green Cargo AB,Green Cargo AB
202404101347,GT,2024-04-11 00:13:00,2024-04-10 23:37:00,-36,Avgång,Katrineholms c,K,58.996511676173,16.209183631708,0,0.0,-- -,-,-,-,-,-,-,MGB,KJU,44200,-,TX Logistik AB,TX Logistik AB
202404101347,GT,2024-04-11 00:19:00,2024-04-10 23:42:00,-37,Avgång,Stolpstugan,Spn,59.012100754256,16.343503931361,0,0.0,-- -,-,-,-,-,-,-,MGB,KJU,44200,-,TX Logistik AB,TX Logistik AB
202404101347,GT,2024-04-11 00:24:00,2024-04-10 23:46:00,-38,Avgång,Sköldinge,Sde,59.030244227909,16.454153682228,0,0.0,-- -,-,-,-,-,-,-,MGB,KJU,44200,-,TX Logistik AB,TX Logistik AB
202404101347,GT,2024-04-11 00:30:00,2024-04-10 23:52:00,-38,Avgång,Flen,Fle,59.056946590564,16.585278216397,0,0.0,-- -,-,-,-,-,-,-,MGB,KJU,44200,-,TX Logistik AB,TX Logistik AB
202404101350,GT,2024-04-10 22:52:00,2024-04-10 21:53:00,-59,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,ET,TRG,44121,-,TX Logistik AB,TX Logistik AB
202404101350,GT,2024-04-10 22:56:00,2024-04-10 21:56:00,-60,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,ET,TRG,44121,-,TX Logistik AB,TX Logistik AB
202404101354,GT,2024-04-10 22:06:00,2024-04-10 21:09:00,-57,Avgång,Flen,Fle,59.056946590564,16.585278216397,0,0.0,-- -,-,-,-,-,-,-,FOK,TRG,44101,-,TX Logistik AB,TX Logistik AB
202404101354,GT,2024-04-10 22:12:00,2024-04-10 21:16:00,-56,Avgång,Sköldinge,Sde,59.030244227909,16.454153682228,0,0.0,-- -,-,-,-,-,-,-,FOK,TRG,44101,-,TX Logistik AB,TX Logistik AB
202404101354,GT,2024-04-10 22:16:00,2024-04-10 21:20:00,-56,Avgång,Stolpstugan,Spn,59.012100754256,16.343503931361,0,0.0,-- -,-,-,-,-,-,-,FOK,TRG,44101,-,TX Logistik AB,TX Logistik AB
202404101354,GT,2024-04-10 22:21:00,2024-04-10 21:30:00,-51,Avgång,Katrineholms c,K,58.996511676173,16.209183631708,0,0.0,-- -,-,-,-,-,-,-,FOK,TRG,44101,-,TX Logistik AB,TX Logistik AB
2024041022948,GT,2024-04-11 00:22:00,2024-04-10 23:18:00,-64,Ankomst,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,HM,HUMN,31938,-,Pro Train Trafik AB,Pro Train Trafik AB
202404103930,GT,2024-04-10 23:08:00,2024-04-10 22:54:00,-14,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-10 23:13:00,2024-04-10 22:57:00,-16,Ankomst,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 00:54:00,2024-04-11 00:42:00,-12,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 00:58:00,2024-04-11 00:50:00,-8,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:00:00,2024-04-11 00:53:00,-7,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:06:00,2024-04-11 00:58:00,-8,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:09:00,2024-04-11 01:01:00,-8,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:15:00,2024-04-11 01:06:00,-9,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:23:00,2024-04-11 01:15:00,-8,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:29:00,2024-04-11 01:21:00,-8,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:34:00,2024-04-11 01:27:00,-7,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:38:00,2024-04-11 01:31:00,-7,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:43:00,2024-04-11 01:38:00,-5,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,0.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:49:00,2024-04-11 01:54:00,5,Avgång,Moholm,Mh,58.607131687725,14.040189096627,1,5.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103930,GT,2024-04-11 01:57:00,2024-04-11 02:03:00,6,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,1.0,-- -,-,-,-,-,-,-,AVKY,GSH,49521,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:02:00,2024-04-10 19:54:00,-128,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:17:00,2024-04-10 20:00:00,-137,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:24:00,2024-04-10 20:06:00,-138,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:30:00,2024-04-10 20:12:00,-138,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:34:00,2024-04-10 20:16:00,-138,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:35:00,2024-04-10 20:17:00,-138,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:37:00,2024-04-10 20:19:00,-138,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:38:00,2024-04-10 20:19:00,-139,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:43:00,2024-04-10 20:23:00,-140,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:45:00,2024-04-10 20:26:00,-139,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:47:00,2024-04-10 20:28:00,-139,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:48:00,2024-04-10 20:29:00,-139,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:49:00,2024-04-10 20:30:00,-139,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:51:00,2024-04-10 20:31:00,-140,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:51:00,2024-04-10 20:32:00,-139,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:54:00,2024-04-10 20:34:00,-140,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:56:00,2024-04-10 20:43:00,-133,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:58:00,2024-04-10 20:50:00,-128,Avgång,Göteborg Sävenäs,Gsv,57.724729396975,12.018618466214,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 22:59:00,2024-04-10 20:51:00,-128,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 23:05:00,2024-04-10 20:54:00,-131,Ankomst,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 23:08:00,2024-04-10 21:05:00,-123,Avgång,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 23:13:00,2024-04-10 21:11:00,-122,Avgång,Göteborg Lindholmen,Gli,57.711604489489,11.937966032213,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 23:16:00,2024-04-10 21:15:00,-121,Avgång,Pölsebo,Pöb,57.69954066528,11.899147135769,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404103940,GT,2024-04-10 23:23:00,2024-04-10 21:20:00,-123,Ankomst,Göteborg Skandiahamnen,Gsh,57.699347011908,11.859241516861,0,0.0,-- -,-,-,-,-,-,-,IN,GSH,49501,-,CFL Cargo Sverige AB,CFL Cargo Sverige AB
202404104118,GT,2024-04-11 01:36:00,2024-04-11 03:18:00,102,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,HBGB,GST,42310,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104118,GT,2024-04-11 01:38:00,2024-04-11 03:21:00,103,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,1.0,-- -,-,-,-,-,-,-,HBGB,GST,42310,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-10 23:58:00,2024-04-11 00:45:00,47,Avgång,Falköpings c,F,58.175743836385,13.552006166893,1,47.0,FAT -,Följdorsaker,F,Stört av annat tåg,AT,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:00:00,2024-04-11 00:48:00,48,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,1.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:08:00,2024-04-11 00:56:00,48,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:12:00,2024-04-11 01:00:00,48,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:17:00,2024-04-11 01:26:00,69,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,1,21.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:26:00,2024-04-11 01:34:00,68,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:33:00,2024-04-11 01:41:00,68,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:40:00,2024-04-11 01:50:00,70,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,2.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:45:00,2024-04-11 01:56:00,71,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,1.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:49:00,2024-04-11 01:59:00,70,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:54:00,2024-04-11 02:04:00,70,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 00:59:00,2024-04-11 02:09:00,70,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:07:00,2024-04-11 02:17:00,70,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:12:00,2024-04-11 02:37:00,85,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,1,15.0,FAT -,Följdorsaker,F,Stört av annat tåg,AT,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:16:00,2024-04-11 02:43:00,87,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,0,2.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:20:00,2024-04-11 02:47:00,87,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:22:00,2024-04-11 02:48:00,86,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:28:00,2024-04-11 02:49:00,81,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:30:00,2024-04-11 02:57:00,87,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,1,6.0,FAT -,Följdorsaker,F,Stört av annat tåg,AT,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:39:00,2024-04-11 03:07:00,88,Avgång,Pålsboda,På,59.063873125353,15.340060301074,0,1.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:46:00,2024-04-11 03:13:00,87,Avgång,Kilsmo,Km,59.065691494227,15.535659050916,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:52:00,2024-04-11 03:19:00,87,Avgång,Högsjö,Hgö,59.050072586783,15.722857446901,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104120,GT,2024-04-11 01:57:00,2024-04-11 03:24:00,87,Avgång,Vingåker,Vr,59.04210176206,15.876508029039,0,0.0,-- -,-,-,-,-,-,-,F,GST,42804,-,Real Rail Sweden AB,Real Rail Sweden AB
202404104125,GT,2024-04-10 22:21:00,2024-04-10 21:57:00,-24,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 22:24:00,2024-04-10 22:09:00,-15,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 22:31:00,2024-04-10 22:19:00,-12,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 22:35:00,2024-04-10 22:23:00,-12,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 22:40:00,2024-04-10 22:28:00,-12,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 22:49:00,2024-04-10 22:35:00,-14,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 22:56:00,2024-04-10 22:42:00,-14,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:03:00,2024-04-10 23:01:00,-2,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:07:00,2024-04-10 23:08:00,1,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,1.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:11:00,2024-04-10 23:12:00,1,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:16:00,2024-04-10 23:16:00,0,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:21:00,2024-04-10 23:22:00,1,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,1.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:30:00,2024-04-10 23:30:00,0,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:34:00,2024-04-10 23:35:00,1,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,0,1.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:38:00,2024-04-10 23:42:00,4,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,1,3.0,IBÖ 01,Infrastruktur,I,Banöverbyggnad,BÖ,Spår,01,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:42:00,2024-04-10 23:47:00,5,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,1.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:44:00,2024-04-10 23:48:00,4,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:46:00,2024-04-10 23:51:00,5,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,1.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104125,GT,2024-04-10 23:48:00,2024-04-10 23:54:00,6,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,1.0,-- -,-,-,-,-,-,-,GSH,FIL,42580,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:06:00,2024-04-10 21:51:00,-15,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:09:00,2024-04-10 21:53:00,-16,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:16:00,2024-04-10 21:59:00,-17,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:20:00,2024-04-10 22:04:00,-16,Avgång,Floby,Fby,58.138743611459,13.332227206158,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:28:00,2024-04-10 22:14:00,-14,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:29:00,2024-04-10 22:16:00,-13,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:37:00,2024-04-10 22:23:00,-14,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:40:00,2024-04-10 22:26:00,-14,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:45:00,2024-04-10 22:32:00,-13,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
202404104126,GT,2024-04-10 22:53:00,2024-04-10 22:39:00,-14,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,GSH,UÅGB,42590,-,Real Rail Sweden AB,CFL Cargo Sverige AB
